Student_ID,DOA,DOB,Department_Choices,Department_Admission
SID20181906,1/7/2018,29/4/2001,IDEPT1367,IDEPT1367
SID20181909,1/7/2018,7/12/2000,IDEPT5109,IDEPT5109
SID20181913,1/7/2018,5/8/2000,IDEPT1677,IDEPT1677
SID20181913,1/7/2018,5/8/2000,IDEPT5127,IDEPT1677
SID20181919,1/7/2018,26/4/2001,IDEPT1423,IDEPT1423
SID20181920,1/7/2018,9/2/2001,IDEPT7626,IDEPT7626
SID20181931,1/7/2018,6/6/2001,IDEPT1423,IDEPT1423
SID20181952,1/7/2018,14/7/2000,IDEPT8598,IDEPT8598
SID20181955,1/7/2018,16/3/2001,IDEPT1836,IDEPT1836
SID20181988,1/7/2018,13/9/2000,IDEPT1836,IDEPT1836
SID20182002,1/7/2018,1/3/2001,IDEPT2054,IDEPT2054
SID20182015,1/7/2018,29/1/2001,IDEPT1423,IDEPT1423
SID20182024,1/7/2018,9/1/2001,IDEPT1388,IDEPT1388
SID20182025,1/7/2018,7/5/2001,IDEPT4938,IDEPT4938
SID20182031,1/7/2018,2/8/2000,IDEPT8313,IDEPT8313
SID20182046,1/7/2018,19/8/2000,IDEPT4308,IDEPT4308
SID20182070,1/7/2018,7/2/2001,IDEPT7005,IDEPT7005
SID20182083,1/7/2018,15/8/2000,IDEPT5564,IDEPT5564
SID20182095,1/7/2018,5/1/2001,IDEPT8825,IDEPT8825
SID20182135,1/7/2018,25/7/2000,IDEPT1615,IDEPT1615
SID20182148,1/7/2018,25/10/2000,IDEPT1388,IDEPT1388
SID20182161,1/7/2018,9/6/2001,IDEPT4938,IDEPT4938
SID20182163,1/7/2018,3/11/2000,IDEPT1836,IDEPT1836
SID20182164,1/7/2018,15/8/2000,IDEPT3062,IDEPT3062
SID20182166,1/7/2018,14/12/2000,IDEPT1615,IDEPT1615
SID20182169,1/7/2018,9/1/2001,IDEPT1142,IDEPT1142
SID20182196,1/7/2018,28/3/2001,IDEPT4308,IDEPT4308
SID20182236,1/7/2018,15/3/2001,IDEPT4308,IDEPT4308
SID20182236,1/7/2018,15/3/2001,IDEPT4670,IDEPT4308
SID20182250,1/7/2018,21/2/2001,IDEPT1615,IDEPT1615
SID20182269,1/7/2018,30/10/2000,IDEPT5564,IDEPT5564
SID20182270,1/7/2018,24/9/2000,IDEPT3062,IDEPT3062
SID20182272,1/7/2018,1/8/2000,IDEPT7783,IDEPT7783
SID20182298,1/7/2018,27/12/2000,IDEPT1378,IDEPT1378
SID20182309,1/7/2018,17/10/2000,IDEPT3778,IDEPT3778
SID20182312,1/7/2018,7/12/2000,IDEPT8825,IDEPT8825
SID20182314,1/7/2018,12/5/2001,IDEPT5127,IDEPT5127
SID20182327,1/7/2018,16/2/2001,IDEPT8473,IDEPT8473
SID20182382,1/7/2018,17/4/2001,IDEPT5528,IDEPT5528
SID20182432,1/7/2018,19/8/2000,IDEPT7783,IDEPT7783
SID20182443,1/7/2018,1/6/2001,IDEPT8313,IDEPT8313
SID20182445,1/7/2018,9/11/2000,IDEPT6347,IDEPT6347
SID20182466,1/7/2018,1/3/2001,IDEPT1367,IDEPT1367
SID20182493,1/7/2018,27/6/2001,IDEPT5109,IDEPT5109
SID20182506,1/7/2018,26/6/2001,IDEPT4670,IDEPT4670
SID20182516,1/7/2018,3/2/2001,IDEPT3062,IDEPT3062
SID20182517,1/7/2018,14/11/2000,IDEPT2054,IDEPT2054
SID20182536,1/7/2018,28/2/2001,IDEPT1423,IDEPT1423
SID20182563,1/7/2018,7/7/2000,IDEPT1537,IDEPT1537
SID20182563,1/7/2018,7/7/2000,IDEPT7005,IDEPT1537
SID20182584,1/7/2018,25/11/2000,IDEPT5564,IDEPT5564
SID20182587,1/7/2018,26/12/2000,IDEPT5564,IDEPT5564
SID20182597,1/7/2018,19/10/2000,IDEPT5408,IDEPT5408
SID20182620,1/7/2018,21/7/2000,IDEPT4308,IDEPT4308
SID20182665,1/7/2018,10/1/2001,IDEPT5528,IDEPT5528
SID20182710,1/7/2018,17/12/2000,IDEPT1378,IDEPT1378
SID20182731,1/7/2018,22/9/2000,IDEPT5127,IDEPT5127
SID20182750,1/7/2018,20/12/2000,IDEPT1825,IDEPT1825
SID20182758,1/7/2018,15/10/2000,IDEPT1378,IDEPT1378
SID20182760,1/7/2018,14/9/2000,IDEPT5109,IDEPT5109
SID20182761,1/7/2018,3/11/2000,IDEPT1615,IDEPT1615
SID20182774,1/7/2018,25/1/2001,IDEPT5127,IDEPT5127
SID20182778,1/7/2018,31/5/2001,IDEPT1388,IDEPT1388
SID20182778,1/7/2018,31/5/2001,IDEPT6347,IDEPT1388
SID20182788,1/7/2018,27/8/2000,IDEPT1388,IDEPT1388
SID20182796,1/7/2018,17/10/2000,IDEPT5408,IDEPT5408
SID20182813,1/7/2018,7/8/2000,IDEPT5564,IDEPT5564
SID20182856,1/7/2018,25/12/2000,IDEPT5564,IDEPT5564
SID20182870,1/7/2018,17/9/2000,IDEPT5127,IDEPT5127
SID20182882,1/7/2018,6/8/2000,IDEPT8598,IDEPT8598
SID20182891,1/7/2018,11/12/2000,IDEPT1533,IDEPT1533
SID20182898,1/7/2018,28/11/2000,IDEPT1825,IDEPT1825
SID20182928,1/7/2018,2/5/2001,IDEPT6347,IDEPT6347
SID20182951,1/7/2018,22/9/2000,IDEPT4132,IDEPT4132
SID20182953,1/7/2018,9/6/2001,IDEPT1533,IDEPT1533
SID20182955,1/7/2018,21/2/2001,IDEPT8473,IDEPT8473
SID20182958,1/7/2018,13/1/2001,IDEPT4308,IDEPT4308
SID20182981,1/7/2018,18/8/2000,IDEPT5109,IDEPT5109
SID20183012,1/7/2018,14/8/2000,IDEPT1423,IDEPT1423
SID20183021,1/7/2018,21/3/2001,IDEPT8473,IDEPT8473
SID20183050,1/7/2018,21/7/2000,IDEPT5528,IDEPT5528
SID20183060,1/7/2018,6/5/2001,IDEPT1096,IDEPT1096
SID20183063,1/7/2018,8/9/2000,IDEPT1096,IDEPT1096
SID20183066,1/7/2018,13/12/2000,IDEPT7626,IDEPT7626
SID20183070,1/7/2018,7/9/2000,IDEPT3868,IDEPT3868
SID20183111,1/7/2018,29/9/2000,IDEPT8598,IDEPT8598
SID20183116,1/7/2018,3/7/2001,IDEPT6347,IDEPT6347
SID20183116,1/7/2018,3/7/2001,IDEPT8598,IDEPT6347
SID20183126,1/7/2018,16/10/2000,IDEPT5109,IDEPT5109
SID20183143,1/7/2018,23/1/2001,IDEPT1096,IDEPT1096
SID20183147,1/7/2018,11/7/2000,IDEPT3868,IDEPT3868
SID20183148,1/7/2018,19/7/2000,IDEPT6347,IDEPT6347
SID20183160,1/7/2018,2/10/2000,IDEPT8473,IDEPT8473
SID20183205,1/7/2018,31/3/2001,IDEPT1142,IDEPT1142
SID20183238,1/7/2018,28/6/2001,IDEPT5109,IDEPT5109
SID20183238,1/7/2018,28/6/2001,IDEPT2601,IDEPT5109
SID20183262,1/7/2018,18/8/2000,IDEPT4308,IDEPT4308
SID20183269,1/7/2018,10/3/2001,IDEPT4132,IDEPT4132
SID20183271,1/7/2018,27/5/2001,IDEPT1677,IDEPT1677
SID20183274,1/7/2018,10/10/2000,IDEPT1677,IDEPT1677
SID20183291,1/7/2018,15/3/2001,IDEPT1537,IDEPT1537
SID20183316,1/7/2018,11/11/2000,IDEPT1378,IDEPT1378
SID20183343,1/7/2018,11/1/2001,IDEPT7626,IDEPT7626
SID20183377,1/7/2018,8/9/2000,IDEPT5408,IDEPT5408
SID20183416,1/7/2018,23/11/2000,IDEPT1423,IDEPT1423
SID20183416,1/7/2018,23/11/2000,IDEPT3868,IDEPT1423
SID20183417,1/7/2018,23/1/2001,IDEPT3062,IDEPT3062
SID20183436,1/7/2018,10/6/2001,IDEPT1537,IDEPT1537
SID20183437,1/7/2018,20/12/2000,IDEPT1096,IDEPT1096
SID20183484,1/7/2018,25/10/2000,IDEPT2425,IDEPT2425
SID20183519,1/7/2018,22/8/2000,IDEPT7783,IDEPT7783
SID20183528,1/7/2018,23/6/2001,IDEPT2425,IDEPT2425
SID20183535,1/7/2018,22/4/2001,IDEPT6347,IDEPT6347
SID20183539,1/7/2018,29/6/2001,IDEPT6347,IDEPT6347
SID20183555,1/7/2018,29/4/2001,IDEPT1142,IDEPT1142
SID20183575,1/7/2018,26/12/2000,IDEPT2054,IDEPT2054
SID20183587,1/7/2018,13/1/2001,IDEPT8825,IDEPT8825
SID20183612,1/7/2018,30/6/2001,IDEPT7626,IDEPT7626
SID20183614,1/7/2018,15/3/2001,IDEPT7783,IDEPT7783
SID20183627,1/7/2018,3/1/2001,IDEPT5528,IDEPT5528
SID20183635,1/7/2018,17/2/2001,IDEPT2601,IDEPT2601
SID20183637,1/7/2018,16/3/2001,IDEPT1533,IDEPT1533
SID20183637,1/7/2018,16/3/2001,IDEPT1537,IDEPT1533
SID20183647,1/7/2018,8/1/2001,IDEPT4055,IDEPT4055
SID20183652,1/7/2018,11/2/2001,IDEPT3062,IDEPT3062
SID20183655,1/7/2018,18/5/2001,IDEPT4132,IDEPT4132
SID20183673,1/7/2018,29/9/2000,IDEPT1533,IDEPT1533
SID20183685,1/7/2018,1/2/2001,IDEPT1615,IDEPT1615
SID20183690,1/7/2018,31/1/2001,IDEPT1378,IDEPT1378
SID20183692,1/7/2018,8/7/2000,IDEPT1533,IDEPT1533
SID20183693,1/7/2018,4/9/2000,IDEPT1367,IDEPT1367
SID20183697,1/7/2018,15/9/2000,IDEPT5564,IDEPT5564
SID20183704,1/7/2018,12/4/2001,IDEPT8598,IDEPT8598
SID20183731,1/7/2018,13/12/2000,IDEPT3115,IDEPT3115
SID20183733,1/7/2018,18/2/2001,IDEPT3062,IDEPT3062
SID20183735,1/7/2018,8/1/2001,IDEPT3868,IDEPT3868
SID20183763,1/7/2018,14/9/2000,IDEPT8825,IDEPT8825
SID20183763,1/7/2018,14/9/2000,IDEPT3062,IDEPT8825
SID20183770,1/7/2018,21/11/2000,IDEPT3868,IDEPT3868
SID20183774,1/7/2018,19/2/2001,IDEPT5564,IDEPT5564
SID20183798,1/7/2018,23/2/2001,IDEPT1615,IDEPT1615
SID20183803,1/7/2018,8/11/2000,IDEPT4055,IDEPT4055
SID20183806,1/7/2018,21/6/2001,IDEPT3062,IDEPT3062
SID20183828,1/7/2018,19/1/2001,IDEPT8313,IDEPT8313
SID20183833,1/7/2018,24/10/2000,IDEPT5109,IDEPT5109
SID20183845,1/7/2018,9/9/2000,IDEPT4938,IDEPT4938
SID20183893,1/7/2018,2/2/2001,IDEPT1677,IDEPT1677
SID20183927,1/7/2018,25/5/2001,IDEPT2601,IDEPT2601
SID20183930,1/7/2018,29/1/2001,IDEPT8379,IDEPT8379
SID20183932,1/7/2018,18/3/2001,IDEPT5408,IDEPT5408
SID20183940,1/7/2018,22/12/2000,IDEPT5881,IDEPT5881
SID20183945,1/7/2018,28/2/2001,IDEPT1615,IDEPT1615
SID20183954,1/7/2018,15/12/2000,IDEPT2054,IDEPT2054
SID20183970,1/7/2018,5/2/2001,IDEPT3062,IDEPT3062
SID20183986,1/7/2018,17/11/2000,IDEPT7005,IDEPT7005
SID20183986,1/7/2018,17/11/2000,IDEPT7783,IDEPT7005
SID20183997,1/7/2018,16/1/2001,IDEPT8598,IDEPT8598
SID20184008,1/7/2018,13/2/2001,IDEPT1367,IDEPT1367
SID20184025,1/7/2018,6/9/2000,IDEPT4670,IDEPT4670
SID20184034,1/7/2018,4/1/2001,IDEPT4670,IDEPT4670
SID20184041,1/7/2018,15/2/2001,IDEPT4055,IDEPT4055
SID20184060,1/7/2018,16/5/2001,IDEPT4938,IDEPT4938
SID20184080,1/7/2018,27/11/2000,IDEPT3115,IDEPT3115
SID20184080,1/7/2018,27/11/2000,IDEPT5528,IDEPT3115
SID20184100,1/7/2018,20/1/2001,IDEPT1142,IDEPT1142
SID20184111,1/7/2018,19/3/2001,IDEPT3868,IDEPT3868
SID20184114,1/7/2018,5/7/2001,IDEPT5564,IDEPT5564
SID20184134,1/7/2018,26/10/2000,IDEPT1423,IDEPT1423
SID20184140,1/7/2018,10/3/2001,IDEPT3062,IDEPT3062
SID20184178,1/7/2018,12/3/2001,IDEPT7005,IDEPT7005
SID20184182,1/7/2018,24/7/2000,IDEPT5127,IDEPT5127
SID20184196,1/7/2018,28/10/2000,IDEPT5408,IDEPT5408
SID20184199,1/7/2018,11/12/2000,IDEPT1836,IDEPT1836
SID20184223,1/7/2018,2/12/2000,IDEPT7626,IDEPT7626
SID20184238,1/7/2018,3/11/2000,IDEPT3062,IDEPT3062
SID20184250,1/7/2018,6/2/2001,IDEPT1825,IDEPT1825
SID20184254,1/7/2018,29/3/2001,IDEPT1533,IDEPT1533
SID20184266,1/7/2018,3/8/2000,IDEPT4938,IDEPT4938
SID20184276,1/7/2018,5/2/2001,IDEPT2601,IDEPT2601
SID20184284,1/7/2018,16/7/2000,IDEPT1378,IDEPT1378
SID20184285,1/7/2018,30/9/2000,IDEPT3115,IDEPT3115
SID20184301,1/7/2018,2/12/2000,IDEPT2054,IDEPT2054
SID20184303,1/7/2018,15/9/2000,IDEPT4132,IDEPT4132
SID20184308,1/7/2018,21/8/2000,IDEPT1423,IDEPT1423
SID20184311,1/7/2018,19/9/2000,IDEPT7626,IDEPT7626
SID20184316,1/7/2018,15/7/2000,IDEPT4055,IDEPT4055
SID20184319,1/7/2018,17/1/2001,IDEPT8598,IDEPT8598
SID20184351,1/7/2018,29/4/2001,IDEPT2357,IDEPT2357
SID20184366,1/7/2018,16/2/2001,IDEPT5109,IDEPT5109
SID20184380,1/7/2018,29/3/2001,IDEPT8598,IDEPT8598
SID20184382,1/7/2018,16/8/2000,IDEPT5528,IDEPT5528
SID20184391,1/7/2018,30/4/2001,IDEPT5109,IDEPT5109
SID20184391,1/7/2018,30/4/2001,IDEPT4132,IDEPT5109
SID20184391,1/7/2018,30/4/2001,IDEPT7783,IDEPT5109
SID20184403,1/7/2018,27/4/2001,IDEPT1537,IDEPT1537
SID20184405,1/7/2018,19/2/2001,IDEPT8825,IDEPT8825
SID20184415,1/7/2018,15/10/2000,IDEPT5528,IDEPT5528
SID20184446,1/7/2018,9/10/2000,IDEPT8473,IDEPT8473
SID20184476,1/7/2018,25/6/2001,IDEPT5408,IDEPT5408
SID20184490,1/7/2018,15/12/2000,IDEPT4938,IDEPT4938
SID20184507,1/7/2018,2/3/2001,IDEPT3868,IDEPT3868
SID20184519,1/7/2018,13/5/2001,IDEPT3062,IDEPT3062
SID20184528,1/7/2018,24/8/2000,IDEPT6347,IDEPT6347
SID20184554,1/7/2018,16/3/2001,IDEPT7626,IDEPT7626
SID20184554,1/7/2018,16/3/2001,IDEPT1388,IDEPT7626
SID20184555,1/7/2018,21/8/2000,IDEPT5109,IDEPT5109
SID20184555,1/7/2018,21/8/2000,IDEPT2425,IDEPT5109
SID20184570,1/7/2018,1/8/2000,IDEPT5127,IDEPT5127
SID20184583,1/7/2018,22/11/2000,IDEPT5408,IDEPT5408
SID20184626,1/7/2018,3/7/2001,IDEPT3868,IDEPT3868
SID20184631,1/7/2018,7/11/2000,IDEPT1423,IDEPT1423
SID20184655,1/7/2018,8/7/2000,IDEPT4670,IDEPT4670
SID20184655,1/7/2018,8/7/2000,IDEPT3062,IDEPT4670
SID20184687,1/7/2018,4/8/2000,IDEPT7626,IDEPT7626
SID20184688,1/7/2018,24/3/2001,IDEPT5528,IDEPT5528
SID20184697,1/7/2018,24/2/2001,IDEPT1537,IDEPT1537
SID20184715,1/7/2018,2/12/2000,IDEPT1367,IDEPT1367
SID20184743,1/7/2018,6/4/2001,IDEPT3115,IDEPT3115
SID20184750,1/7/2018,6/5/2001,IDEPT4132,IDEPT4132
SID20184757,1/7/2018,2/8/2000,IDEPT1677,IDEPT1677
SID20184759,1/7/2018,22/11/2000,IDEPT4132,IDEPT4132
SID20184759,1/7/2018,22/11/2000,IDEPT1825,IDEPT4132
SID20184763,1/7/2018,26/12/2000,IDEPT1836,IDEPT1836
SID20184773,1/7/2018,19/9/2000,IDEPT4670,IDEPT4670
SID20184775,1/7/2018,4/5/2001,IDEPT4308,IDEPT4308
SID20184791,1/7/2018,21/10/2000,IDEPT1142,IDEPT1142
SID20184796,1/7/2018,2/5/2001,IDEPT5564,IDEPT5564
SID20184803,1/7/2018,19/3/2001,IDEPT3778,IDEPT3778
SID20184810,1/7/2018,31/10/2000,IDEPT6347,IDEPT6347
SID20184814,1/7/2018,29/1/2001,IDEPT8598,IDEPT8598
SID20184817,1/7/2018,6/12/2000,IDEPT1388,IDEPT1388
SID20184821,1/7/2018,4/11/2000,IDEPT1825,IDEPT1825
SID20184821,1/7/2018,4/11/2000,IDEPT1096,IDEPT1825
SID20184826,1/7/2018,27/10/2000,IDEPT7005,IDEPT7005
SID20184838,1/7/2018,6/4/2001,IDEPT1677,IDEPT1677
SID20184842,1/7/2018,1/8/2000,IDEPT1677,IDEPT1677
SID20184869,1/7/2018,19/8/2000,IDEPT3115,IDEPT3115
SID20184875,1/7/2018,24/2/2001,IDEPT4308,IDEPT4308
SID20184893,1/7/2018,29/10/2000,IDEPT8598,IDEPT8598
SID20184928,1/7/2018,15/11/2000,IDEPT8473,IDEPT8473
SID20184930,1/7/2018,22/11/2000,IDEPT3115,IDEPT3115
SID20184935,1/7/2018,20/10/2000,IDEPT3115,IDEPT3115
SID20184938,1/7/2018,1/5/2001,IDEPT1825,IDEPT1825
SID20184955,1/7/2018,21/1/2001,IDEPT1825,IDEPT1825
SID20184988,1/7/2018,29/5/2001,IDEPT7626,IDEPT7626
SID20184991,1/7/2018,9/5/2001,IDEPT5109,IDEPT5109
SID20184995,1/7/2018,14/5/2001,IDEPT2601,IDEPT2601
SID20185000,1/7/2018,14/7/2000,IDEPT1423,IDEPT1423
SID20185000,1/7/2018,14/7/2000,IDEPT3778,IDEPT1423
SID20185001,1/7/2018,1/3/2001,IDEPT4670,IDEPT4670
SID20185003,1/7/2018,3/1/2001,IDEPT5564,IDEPT5564
SID20185004,1/7/2018,12/8/2000,IDEPT4132,IDEPT4132
SID20185016,1/7/2018,13/10/2000,IDEPT3115,IDEPT3115
SID20185028,1/7/2018,14/8/2000,IDEPT3115,IDEPT3115
SID20185063,1/7/2018,30/6/2001,IDEPT5528,IDEPT5528
SID20185072,1/7/2018,15/7/2000,IDEPT1378,IDEPT1378
SID20185092,1/7/2018,19/11/2000,IDEPT3115,IDEPT3115
SID20185105,1/7/2018,19/7/2000,IDEPT1367,IDEPT1367
SID20185106,1/7/2018,9/1/2001,IDEPT6347,IDEPT6347
SID20185125,1/7/2018,7/1/2001,IDEPT1367,IDEPT1367
SID20185127,1/7/2018,23/7/2000,IDEPT3778,IDEPT3778
SID20185135,1/7/2018,14/11/2000,IDEPT2054,IDEPT2054
SID20185178,1/7/2018,19/5/2001,IDEPT1367,IDEPT1367
SID20185203,1/7/2018,14/2/2001,IDEPT4670,IDEPT4670
SID20185208,1/7/2018,13/5/2001,IDEPT4132,IDEPT4132
SID20185210,1/7/2018,25/1/2001,IDEPT1825,IDEPT1825
SID20185219,1/7/2018,6/4/2001,IDEPT1423,IDEPT1423
SID20185238,1/7/2018,7/11/2000,IDEPT2425,IDEPT2425
SID20185240,1/7/2018,7/3/2001,IDEPT3778,IDEPT3778
SID20185252,1/7/2018,13/4/2001,IDEPT1142,IDEPT1142
SID20185254,1/7/2018,30/12/2000,IDEPT1537,IDEPT1537
SID20185267,1/7/2018,29/12/2000,IDEPT5408,IDEPT5408
SID20185275,1/7/2018,19/1/2001,IDEPT1533,IDEPT1533
SID20185278,1/7/2018,20/12/2000,IDEPT1142,IDEPT1142
SID20185291,1/7/2018,2/1/2001,IDEPT1388,IDEPT1388
SID20185345,1/7/2018,17/7/2000,IDEPT2601,IDEPT2601
SID20185383,1/7/2018,21/10/2000,IDEPT2054,IDEPT2054
SID20185384,1/7/2018,24/8/2000,IDEPT3778,IDEPT3778
SID20185389,1/7/2018,16/6/2001,IDEPT1378,IDEPT1378
SID20185396,1/7/2018,20/3/2001,IDEPT5109,IDEPT5109
SID20185420,1/7/2018,19/5/2001,IDEPT5564,IDEPT5564
SID20185447,1/7/2018,30/12/2000,IDEPT5408,IDEPT5408
SID20185474,1/7/2018,13/1/2001,IDEPT1825,IDEPT1825
SID20185475,1/7/2018,31/5/2001,IDEPT8598,IDEPT8598
SID20185516,1/7/2018,13/1/2001,IDEPT7626,IDEPT7626
SID20185527,1/7/2018,23/2/2001,IDEPT6347,IDEPT6347
SID20185533,1/7/2018,2/11/2000,IDEPT5408,IDEPT5408
SID20185540,1/7/2018,19/11/2000,IDEPT4055,IDEPT4055
SID20185551,1/7/2018,9/12/2000,IDEPT6347,IDEPT6347
SID20185573,1/7/2018,19/10/2000,IDEPT8825,IDEPT8825
SID20185596,1/7/2018,15/9/2000,IDEPT5564,IDEPT5564
SID20185619,1/7/2018,10/2/2001,IDEPT4055,IDEPT4055
SID20185627,1/7/2018,21/6/2001,IDEPT3115,IDEPT3115
SID20185631,1/7/2018,4/2/2001,IDEPT2357,IDEPT2357
SID20185649,1/7/2018,20/8/2000,IDEPT1836,IDEPT1836
SID20185661,1/7/2018,22/3/2001,IDEPT1378,IDEPT1378
SID20185714,1/7/2018,10/5/2001,IDEPT2601,IDEPT2601
SID20185724,1/7/2018,26/5/2001,IDEPT1142,IDEPT1142
SID20185731,1/7/2018,11/4/2001,IDEPT7005,IDEPT7005
SID20185756,1/7/2018,2/2/2001,IDEPT4132,IDEPT4132
SID20185780,1/7/2018,3/11/2000,IDEPT7783,IDEPT7783
SID20185788,1/7/2018,3/7/2001,IDEPT1367,IDEPT1367
SID20185803,1/7/2018,11/10/2000,IDEPT2425,IDEPT2425
SID20185816,1/7/2018,16/7/2000,IDEPT8598,IDEPT8598
SID20185845,1/7/2018,26/10/2000,IDEPT8825,IDEPT8825
SID20185850,1/7/2018,1/4/2001,IDEPT1378,IDEPT1378
SID20185879,1/7/2018,1/6/2001,IDEPT1533,IDEPT1533
SID20185899,1/7/2018,14/3/2001,IDEPT1388,IDEPT1388
SID20185932,1/7/2018,26/5/2001,IDEPT1367,IDEPT1367
SID20185946,1/7/2018,5/5/2001,IDEPT5127,IDEPT5127
SID20185950,1/7/2018,8/3/2001,IDEPT7005,IDEPT7005
SID20185965,1/7/2018,6/4/2001,IDEPT1533,IDEPT1533
SID20185967,1/7/2018,19/11/2000,IDEPT5127,IDEPT5127
SID20185980,1/7/2018,27/10/2000,IDEPT4132,IDEPT4132
SID20185988,1/7/2018,30/1/2001,IDEPT1096,IDEPT1096
SID20185993,1/7/2018,19/8/2000,IDEPT8473,IDEPT8473
SID20186010,1/7/2018,26/7/2000,IDEPT5564,IDEPT5564
SID20186029,1/7/2018,7/10/2000,IDEPT2054,IDEPT2054
SID20186033,1/7/2018,6/6/2001,IDEPT5109,IDEPT5109
SID20186033,1/7/2018,6/6/2001,IDEPT4055,IDEPT5109
SID20186036,1/7/2018,18/1/2001,IDEPT1142,IDEPT1142
SID20186071,1/7/2018,4/10/2000,IDEPT1825,IDEPT1825
SID20186084,1/7/2018,13/6/2001,IDEPT1388,IDEPT1388
SID20186100,1/7/2018,6/1/2001,IDEPT4938,IDEPT4938
SID20186109,1/7/2018,24/11/2000,IDEPT5564,IDEPT5564
SID20186115,1/7/2018,17/11/2000,IDEPT5109,IDEPT5109
SID20186141,1/7/2018,12/5/2001,IDEPT5528,IDEPT5528
SID20186158,1/7/2018,14/1/2001,IDEPT8379,IDEPT8379
SID20186174,1/7/2018,7/8/2000,IDEPT8313,IDEPT8313
SID20186189,1/7/2018,15/3/2001,IDEPT8313,IDEPT8313
SID20186198,1/7/2018,6/9/2000,IDEPT4670,IDEPT4670
SID20186201,1/7/2018,13/8/2000,IDEPT2357,IDEPT2357
SID20186203,1/7/2018,10/2/2001,IDEPT5528,IDEPT5528
SID20186208,1/7/2018,11/12/2000,IDEPT5881,IDEPT5881
SID20186227,1/7/2018,29/12/2000,IDEPT5881,IDEPT5881
SID20186236,1/7/2018,9/3/2001,IDEPT2357,IDEPT2357
SID20186248,1/7/2018,22/9/2000,IDEPT4938,IDEPT4938
SID20186253,1/7/2018,3/7/2001,IDEPT4132,IDEPT4132
SID20186285,1/7/2018,17/8/2000,IDEPT1615,IDEPT1615
SID20186286,1/7/2018,28/4/2001,IDEPT7005,IDEPT7005
SID20186288,1/7/2018,12/11/2000,IDEPT1615,IDEPT1615
SID20186297,1/7/2018,2/4/2001,IDEPT1096,IDEPT1096
SID20186317,1/7/2018,11/7/2000,IDEPT1825,IDEPT1825
SID20186331,1/7/2018,6/9/2000,IDEPT2601,IDEPT2601
SID20186342,1/7/2018,10/11/2000,IDEPT8598,IDEPT8598
SID20186389,1/7/2018,23/9/2000,IDEPT7005,IDEPT7005
SID20186409,1/7/2018,7/5/2001,IDEPT4308,IDEPT4308
SID20186433,1/7/2018,10/9/2000,IDEPT2425,IDEPT2425
SID20186445,1/7/2018,4/6/2001,IDEPT8379,IDEPT8379
SID20186450,1/7/2018,19/6/2001,IDEPT8313,IDEPT8313
SID20186471,1/7/2018,5/3/2001,IDEPT1367,IDEPT1367
SID20186498,1/7/2018,15/11/2000,IDEPT4055,IDEPT4055
SID20186505,1/7/2018,20/11/2000,IDEPT2357,IDEPT2357
SID20186513,1/7/2018,5/9/2000,IDEPT7783,IDEPT7783
SID20186543,1/7/2018,28/12/2000,IDEPT5528,IDEPT5528
SID20186558,1/7/2018,12/10/2000,IDEPT8473,IDEPT8473
SID20186575,1/7/2018,20/6/2001,IDEPT7626,IDEPT7626
SID20186591,1/7/2018,29/9/2000,IDEPT8313,IDEPT8313
SID20186609,1/7/2018,26/3/2001,IDEPT3778,IDEPT3778
SID20186610,1/7/2018,4/10/2000,IDEPT5109,IDEPT5109
SID20186613,1/7/2018,12/7/2000,IDEPT8825,IDEPT8825
SID20186640,1/7/2018,17/12/2000,IDEPT5127,IDEPT5127
SID20186640,1/7/2018,17/12/2000,IDEPT1537,IDEPT5127
SID20186644,1/7/2018,10/5/2001,IDEPT1423,IDEPT1423
SID20186661,1/7/2018,21/6/2001,IDEPT1423,IDEPT1423
SID20186668,1/7/2018,2/12/2000,IDEPT1142,IDEPT1142
SID20186668,1/7/2018,2/12/2000,IDEPT5408,IDEPT1142
SID20186680,1/7/2018,24/8/2000,IDEPT1096,IDEPT1096
SID20186733,1/7/2018,20/12/2000,IDEPT1096,IDEPT1096
SID20186758,1/7/2018,2/1/2001,IDEPT1423,IDEPT1423
SID20186760,1/7/2018,11/4/2001,IDEPT1677,IDEPT1677
SID20186800,1/7/2018,5/1/2001,IDEPT3062,IDEPT3062
SID20186808,1/7/2018,1/10/2000,IDEPT8825,IDEPT8825
SID20186822,1/7/2018,14/8/2000,IDEPT1388,IDEPT1388
SID20186835,1/7/2018,10/12/2000,IDEPT1825,IDEPT1825
SID20186847,1/7/2018,25/6/2001,IDEPT3868,IDEPT3868
SID20186853,1/7/2018,8/2/2001,IDEPT1142,IDEPT1142
SID20186862,1/7/2018,29/7/2000,IDEPT3778,IDEPT3778
SID20186867,1/7/2018,4/11/2000,IDEPT5408,IDEPT5408
SID20186869,1/7/2018,4/6/2001,IDEPT1537,IDEPT1537
SID20186870,1/7/2018,17/5/2001,IDEPT1367,IDEPT1367
SID20186881,1/7/2018,4/7/2001,IDEPT3778,IDEPT3778
SID20186948,1/7/2018,26/7/2000,IDEPT1537,IDEPT1537
SID20186953,1/7/2018,6/10/2000,IDEPT3115,IDEPT3115
SID20186960,1/7/2018,4/12/2000,IDEPT1388,IDEPT1388
SID20186984,1/7/2018,27/11/2000,IDEPT4132,IDEPT4132
SID20186988,1/7/2018,9/5/2001,IDEPT5127,IDEPT5127
SID20186999,1/7/2018,23/5/2001,IDEPT3778,IDEPT3778
